time,open,high,low,close,tick_volume,spread,real_volume
2026-03-24 12:15:00,46046.55,46118.35,46044.55,46116.05,1017,130,0
2026-03-24 12:20:00,46116.05,46116.05,46069.55,46106.05,939,130,0
2026-03-24 12:25:00,46106.05,46144.05,46094.55,46132.55,830,130,0
2026-03-24 12:30:00,46130.05,46159.05,46116.05,46129.55,823,130,0
2026-03-24 12:35:00,46131.05,46154.05,46121.05,46143.55,735,130,0
2026-03-24 12:40:00,46143.55,46191.05,46142.05,46176.55,849,130,0
2026-03-24 12:45:00,46177.55,46191.05,46145.55,46168.55,854,130,0
2026-03-24 12:50:00,46169.05,46195.05,46137.05,46189.55,744,130,0
2026-03-24 12:55:00,46190.05,46251.05,46189.05,46227.55,766,130,0
2026-03-24 13:00:00,46229.05,46232.05,46141.55,46192.05,951,130,0
2026-03-24 13:05:00,46192.05,46248.35,46190.55,46242.05,768,130,0
2026-03-24 13:10:00,46241.55,46252.05,46219.55,46237.05,744,130,0
2026-03-24 13:15:00,46237.55,46249.05,46223.55,46235.05,769,130,0
2026-03-24 13:20:00,46235.05,46236.05,46205.05,46207.05,726,130,0
2026-03-24 13:25:00,46206.05,46215.05,46162.55,46170.05,804,130,0
2026-03-24 13:30:00,46172.05,46201.35,46149.05,46157.05,870,130,0
2026-03-24 13:35:00,46156.55,46231.05,46155.55,46230.05,784,130,0
2026-03-24 13:40:00,46230.35,46245.55,46198.05,46231.05,817,130,0
2026-03-24 13:45:00,46230.55,46247.05,46166.7,46176.55,752,130,0
2026-03-24 13:50:00,46176.55,46221.05,46176.55,46205.05,789,130,0
2026-03-24 13:55:00,46202.05,46224.05,46188.05,46217.55,714,130,0
2026-03-24 14:00:00,46219.05,46236.05,46168.05,46215.05,1070,130,0
2026-03-24 14:05:00,46214.05,46255.05,46205.05,46237.05,882,130,0
2026-03-24 14:10:00,46237.05,46253.05,46220.05,46220.05,720,130,0
2026-03-24 14:15:00,46221.05,46224.05,46154.05,46211.55,827,130,0
2026-03-24 14:20:00,46212.05,46215.05,46191.05,46206.05,727,130,0
2026-03-24 14:25:00,46205.05,46209.05,46164.05,46193.55,793,130,0
2026-03-24 14:30:00,46190.55,46201.05,46170.05,46190.55,806,130,0
2026-03-24 14:35:00,46193.05,46206.05,46170.05,46199.55,755,130,0
2026-03-24 14:40:00,46199.05,46200.05,46160.55,46170.05,741,130,0
2026-03-24 14:45:00,46170.05,46248.05,46169.55,46228.55,790,130,0
2026-03-24 14:50:00,46230.05,46230.05,46053.05,46124.55,1156,130,0
2026-03-24 14:55:00,46126.05,46222.05,46120.55,46215.05,1060,130,0
2026-03-24 15:00:00,46216.05,46238.35,46165.55,46168.05,982,130,0
2026-03-24 15:05:00,46167.05,46169.05,46111.55,46132.05,908,130,0
2026-03-24 15:10:00,46133.05,46159.05,46105.55,46143.55,824,130,0
2026-03-24 15:15:00,46142.7,46147.55,46115.35,46129.55,800,130,0
2026-03-24 15:20:00,46130.55,46158.05,46116.05,46149.55,873,130,0
2026-03-24 15:25:00,46147.55,46185.05,46140.55,46159.55,758,130,0
2026-03-24 15:30:00,46161.05,46163.55,46060.55,46075.05,1036,130,0
2026-03-24 15:35:00,46075.55,46088.05,46016.35,46022.05,985,130,0
2026-03-24 15:40:00,46021.55,46044.05,45991.05,45993.55,1013,130,0
2026-03-24 15:45:00,45993.55,46028.05,45976.55,45985.55,916,130,0
2026-03-24 15:50:00,45985.55,46049.05,45977.55,46044.05,1117,130,0
2026-03-24 15:55:00,46044.55,46046.55,45990.05,46002.05,961,130,0
2026-03-24 16:00:00,45999.55,46030.05,45985.05,46005.55,1107,130,0
2026-03-24 16:05:00,46006.05,46018.05,45849.05,45902.55,1346,130,0
2026-03-24 16:10:00,45902.55,45976.55,45894.05,45962.05,1300,130,0
2026-03-24 16:15:00,45962.55,45987.05,45916.05,45922.55,1108,130,0
2026-03-24 16:20:00,45924.05,45947.05,45900.05,45915.55,987,130,0
2026-03-24 16:25:00,45913.55,45956.05,45884.05,45906.05,1118,130,0
2026-03-24 16:30:00,45909.05,45940.35,45854.05,45937.35,1771,130,0
2026-03-24 16:35:00,45939.35,45958.35,45855.35,45872.35,1591,130,0
